district_id,period,period_date,model_recommended_party_spend,dccc_actual_cumulative_party_spend,dccc_actual_incremental_party_spend,gap
NV-03,28,2022-06-28,1744606.9256015671,-5107537.0,0.0,1744606.9256015671
NY-03,28,2022-06-28,2443185.088984813,-797511.46,0.0,2443185.088984813
NY-04,28,2022-06-28,1750334.8336383142,-1688427.1800000002,0.0,1750334.8336383142
NY-17,28,2022-06-28,0.0,-5209246.32,0.0,0.0
NY-18,28,2022-06-28,3445598.1799521074,-4657558.01,0.0,3445598.1799521074
NY-19,28,2022-06-28,398384.467704298,-5803117.02,0.0,398384.467704298
NY-22,28,2022-06-28,717361.7516400693,-2649482.49,0.0,717361.7516400693
OH-01,28,2022-06-28,5755331.804247022,-2472576.4899999998,0.0,5755331.804247022
OH-09,28,2022-06-28,1640059.9706451828,-3348323.36,0.0,1640059.9706451828
OH-13,28,2022-06-28,3874320.8504615803,-2259500.9400000004,0.0,3874320.8504615803
OR-04,28,2022-06-28,10006975.476525186,-1970259.5,0.0,10006975.476525186
OR-05,28,2022-06-28,1635055.1454693275,-1628959.1900000004,0.0,1635055.1454693275
OR-06,28,2022-06-28,6228053.963989895,-2771487.75,0.0,6228053.963989895
PA-01,28,2022-06-28,10717693.73526619,-776264.47,0.0,10717693.73526619
PA-07,28,2022-06-28,2625604.8233589,-6041798.890000001,0.0,2625604.8233589
PA-08,28,2022-06-28,2298457.129377325,-4638423.22,0.0,2298457.129377325
PA-17,28,2022-06-28,1.862645149230957e-09,-7086934.68,0.0,1.862645149230957e-09
RI-02,28,2022-06-28,227986.10330670606,-3670794.82,0.0,227986.10330670606
TX-15,28,2022-06-28,11550243.620692685,-2042270.52,0.0,11550243.620692685
TX-28,28,2022-06-28,0.0,-3353566.69,0.0,0.0
VA-02,28,2022-06-28,762735.5305980183,-9030793.42,0.0,762735.5305980183
VA-07,28,2022-06-28,0.0,-8218662.57,0.0,0.0
WA-08,28,2022-06-28,1.862645149230957e-09,-9908247.18,0.0,1.862645149230957e-09
WI-01,28,2022-06-28,7921481.617131661,-625035.77,0.0,7921481.617131661
WI-03,28,2022-06-28,10210796.923213169,-1506514.49,0.0,10210796.923213169
AZ-01,29,2022-07-12,11864127.286358837,-1934112.1300000001,174706.45999999973,11689420.826358838
AZ-02,29,2022-07-12,6117664.617229531,-3487010.2899999996,190506.75,5927157.867229531
AZ-04,29,2022-07-12,347917.4371598074,-4412204.46,201247.47000000067,146669.96715980675
CA-09,29,2022-07-12,1.862645149230957e-09,-7166829.63,204730.09999999963,-204730.09999999776
CA-13,29,2022-07-12,6052992.837039532,-1690516.38,161334.85999999987,5891657.977039533
CA-22,29,2022-07-12,12256835.950856041,-2520805.21,79652.33000000007,12177183.620856041
CA-27,29,2022-07-12,11814141.041784942,-2807409.6399999997,109207.83000000007,11704933.211784942
CA-40,29,2022-07-12,13742432.636626408,-2674418.4699999997,570190.0500000003,13172242.586626407
CA-45,29,2022-07-12,10095271.123736031,-4057760.6300000004,104543.66999999993,9990727.453736031
CA-49,29,2022-07-12,2532408.261079424,-4398781.91,239988.4500000002,2292419.811079424
CO-07,29,2022-07-12,5796368.786832351,-2428803.56,82154.12000000011,5714214.666832351
CO-08,29,2022-07-12,3193598.281279807,-3000226.02,27916.97999999998,3165681.301279807
CT-02,29,2022-07-12,1080765.9751085318,-2056884.03,139856.67000000016,940909.3051085316
CT-05,29,2022-07-12,859960.5842592902,-2454183.75,233445.51000000024,626515.07425929
FL-07,29,2022-07-12,6577819.8484328035,-218113.96999999997,49700.409999999916,6528119.438432803
FL-23,29,2022-07-12,373707.4236140915,-1180164.78,471869.49,-98162.06638590852
FL-27,29,2022-07-12,10772322.316566657,-608681.47,330744.99,10441577.326566657
FL-28,29,2022-07-12,3492937.405784986,-113078.93,10440.0,3482497.405784986
IA-03,29,2022-07-12,1781665.6578782573,-5359216.1899999995,647161.3399999999,1134504.3178782575
IL-13,29,2022-07-12,3076236.4921738706,-2759259.81,320751.93000000017,2755484.5621738704
IL-17,29,2022-07-12,7795131.389865236,-2499066.73,173869.46999999974,7621261.919865237
KS-03,29,2022-07-12,384072.98102918733,-6512369.76,412700.7000000002,-28627.718970812857
MD-06,29,2022-07-12,1.862645149230957e-09,-10917590.11,1398286.3100000005,-1398286.3099999987
ME-02,29,2022-07-12,1149399.423731245,-4494899.640000001,162251.16000000015,987148.263731245
MI-03,29,2022-07-12,7807691.59033575,-3410048.12,210864.95999999996,7596826.63033575
MI-07,29,2022-07-12,0.0,-9555200.93,558020.4299999997,-558020.4299999997
MI-08,29,2022-07-12,1335250.740011516,-5380870.74,441922.3700000001,893328.3700115159
MN-02,29,2022-07-12,1898129.0241943412,-7339393.45,370917.9400000004,1527211.0841943407
NC-01,29,2022-07-12,8482216.909755316,-1061464.73,347694.6200000001,8134522.2897553155
NC-13,29,2022-07-12,11717158.988133263,-2319795.9299999997,433029.52,11284129.468133263
NE-02,29,2022-07-12,8831175.857971318,-2153415.46,260674.39000000013,8570501.467971317
NH-01,29,2022-07-12,1303630.6234525954,-4376964.99,258683.78000000026,1044946.8434525952
NH-02,29,2022-07-12,0.0,-4262506.17,176693.74000000022,-176693.74000000022
NJ-07,29,2022-07-12,2367907.149450168,-7251462.27,139817.36000000034,2228089.7894501677
NM-01,29,2022-07-12,4776660.368613251,-758280.8500000001,88094.06000000006,4688566.30861325
NM-02,29,2022-07-12,6754153.421868192,-3000772.2699999996,149344.38000000035,6604809.041868191
NV-03,29,2022-07-12,1458258.3350878302,-4474320.07,633216.9299999997,825041.4050878305
NY-03,29,2022-07-12,2453023.8377655284,-360555.6799999997,436955.78000000026,2016068.057765528
NY-04,29,2022-07-12,1680297.0507013602,-1558647.82,129779.3600000001,1550517.69070136
NY-17,29,2022-07-12,0.0,-4834208.890000001,375037.4299999997,-375037.4299999997
NY-18,29,2022-07-12,3967095.850692639,-4158080.01,499478.0,3467617.850692639
NY-19,29,2022-07-12,710369.4706606036,155707.04000000004,5958824.06,-5248454.589339396
NY-22,29,2022-07-12,326953.3874820913,-2418392.91,231089.58000000007,95863.80748209124
OH-01,29,2022-07-12,5548303.060970524,-2322178.3499999996,150398.14000000013,5397904.920970524
OH-09,29,2022-07-12,1852550.284817664,-2914610.11,433713.25,1418837.034817664
OH-13,29,2022-07-12,5200395.656335589,-2097886.2800000003,161614.66000000015,5038780.996335588
OR-04,29,2022-07-12,9540142.098676488,-1636902.6900000002,333356.8099999998,9206785.288676487
OR-05,29,2022-07-12,1901199.3891388597,25583.03000000026,1654542.2200000007,246657.16913885903
OR-06,29,2022-07-12,7069580.461010536,-2349333.73,422154.02,6647426.441010537
PA-01,29,2022-07-12,9935784.703280408,-679107.13,97157.33999999997,9838627.363280408
PA-07,29,2022-07-12,2811414.9745574268,-5822223.0600000005,219575.83000000007,2591839.1445574267
PA-08,29,2022-07-12,3120410.7942395536,-4450727.33,187695.88999999966,2932714.904239554
PA-17,29,2022-07-12,107201.65336673893,-7086934.68,0.0,107201.65336673893
RI-02,29,2022-07-12,1223733.6582124643,-3370012.69,300782.1299999999,922951.5282124644
TX-15,29,2022-07-12,10644819.385374442,-1784176.02,258094.5,10386724.885374442
TX-28,29,2022-07-12,417488.5843884107,-245377.08999999985,3108189.6,-2690701.0156115894
VA-02,29,2022-07-12,1023606.8000058066,-8812905.1,217888.3200000003,805718.4800058063
VA-07,29,2022-07-12,0.0,-8045991.7700000005,172670.7999999998,-172670.7999999998
WA-08,29,2022-07-12,0.0,-9349436.19,558810.9900000002,-558810.9900000002
WI-01,29,2022-07-12,7381681.595287173,-533149.4199999999,91886.3500000001,7289795.2452871725
WI-03,29,2022-07-12,9421096.865735337,-1357750.21,148764.28000000003,9272332.585735338
AZ-01,30,2022-07-26,12341372.87419469,-1861137.52,72974.6100000001,12268398.26419469
AZ-02,30,2022-07-26,6467677.274253368,-3462533.2299999995,24477.060000000056,6443200.214253368
AZ-04,30,2022-07-26,1065740.1644473579,-4385162.32,27042.139999999665,1038698.0244473582
CA-09,30,2022-07-26,0.0,-7166829.63,0.0,0.0
CA-13,30,2022-07-26,5958455.782259731,-1690516.38,0.0,5958455.782259731
CA-22,30,2022-07-26,12082561.659883479,-2520805.21,0.0,12082561.659883479
CA-27,30,2022-07-26,11631711.282746993,-2807409.6399999997,0.0,11631711.282746993
CA-40,30,2022-07-26,13536875.080677032,-2674418.4699999997,0.0,13536875.080677032
CA-45,30,2022-07-26,9921448.242100134,-4057760.6300000004,0.0,9921448.242100134
CA-49,30,2022-07-26,2488732.6357285054,-4398781.91,0.0,2488732.6357285054
CO-07,30,2022-07-26,5698272.970102193,-2428803.56,0.0,5698272.970102193
CO-08,30,2022-07-26,3117781.771448602,-3000226.02,0.0,3117781.771448602
CT-02,30,2022-07-26,1115653.960085027,-2056884.03,0.0,1115653.960085027
CT-05,30,2022-07-26,836364.8214071142,-2454183.75,0.0,836364.8214071142
FL-07,30,2022-07-26,6506425.623315165,-218113.96999999997,0.0,6506425.623315165
FL-23,30,2022-07-26,350937.66345821484,-1180164.78,0.0,350937.66345821484
FL-27,30,2022-07-26,10625928.310039511,-608681.47,0.0,10625928.310039511
FL-28,30,2022-07-26,3452264.9031921206,-113078.93,0.0,3452264.9031921206
IA-03,30,2022-07-26,1724510.9809394106,-5359216.1899999995,0.0,1724510.9809394106
IL-13,30,2022-07-26,2997974.8259974527,-2759259.81,0.0,2997974.8259974527
IL-17,30,2022-07-26,7672166.864320934,-2499066.73,0.0,7672166.864320934
KS-03,30,2022-07-26,536538.7209537616,-6453391.02,58978.74000000022,477559.9809537614
MD-06,30,2022-07-26,0.0,-10917590.11,0.0,0.0
ME-02,30,2022-07-26,1091462.0421993285,-4494899.640000001,0.0,1091462.0421993285
MI-03,30,2022-07-26,9134510.434020855,-3376657.25,33390.87000000011,9101119.564020853
MI-07,30,2022-07-26,0.0,-9442726.75,112474.1799999997,-112474.1799999997
MI-08,30,2022-07-26,1689527.9756616754,-5018894.57,361976.1699999999,1327551.8056616755
MN-02,30,2022-07-26,1977163.7280532792,-7132441.59,206951.86000000034,1770211.868053279
NC-01,30,2022-07-26,8364287.364616237,-1061464.73,0.0,8364287.364616237
NC-13,30,2022-07-26,11566871.620832995,-2319795.9299999997,0.0,11566871.620832995
NE-02,30,2022-07-26,8743732.425391942,-2153415.46,0.0,8743732.425391942
NH-01,30,2022-07-26,1264932.7860660888,-4376964.99,0.0,1264932.7860660888
NH-02,30,2022-07-26,0.0,-4262506.17,0.0,0.0
NJ-07,30,2022-07-26,2300881.2609527633,-7251462.27,0.0,2300881.2609527633
NM-01,30,2022-07-26,4682311.708300246,-758280.8500000001,0.0,4682311.708300246
NM-02,30,2022-07-26,6727881.26777198,-3000772.2699999996,0.0,6727881.26777198
NV-03,30,2022-07-26,1420963.3706639875,-4474267.23,52.83999999985099,1420910.5306639876
NY-03,30,2022-07-26,2418790.073445978,-360555.6799999997,0.0,2418790.073445978
NY-04,30,2022-07-26,1641271.8396971375,-1558647.82,0.0,1641271.8396971375
NY-17,30,2022-07-26,0.0,-4834208.890000001,0.0,0.0
NY-18,30,2022-07-26,3868175.850969095,-4158080.01,0.0,3868175.850969095
NY-19,30,2022-07-26,664959.613149506,155707.04000000004,0.0,664959.613149506
NY-22,30,2022-07-26,289046.8177066138,-2418392.91,0.0,289046.8177066138
OH-01,30,2022-07-26,5454864.146952681,-2322178.3499999996,0.0,5454864.146952681
OH-09,30,2022-07-26,1813539.333193142,-2914610.11,0.0,1813539.333193142
OH-13,30,2022-07-26,5119077.2123980895,-2097886.2800000003,0.0,5119077.2123980895
OR-04,30,2022-07-26,9402970.247614117,-1636902.6900000002,0.0,9402970.247614117
OR-05,30,2022-07-26,1864701.455456662,25583.03000000026,0.0,1864701.455456662
OR-06,30,2022-07-26,6951769.086610785,-2349333.73,0.0,6951769.086610785
PA-01,30,2022-07-26,9808999.022564482,-679107.13,0.0,9808999.022564482
PA-07,30,2022-07-26,2751335.600026815,-5822223.0600000005,0.0,2751335.600026815
PA-08,30,2022-07-26,3127728.2239928665,-4449607.33,1120.0,3126608.2239928665
PA-17,30,2022-07-26,65654.77090644836,-7086934.68,0.0,65654.77090644836
RI-02,30,2022-07-26,1166833.6430249056,-3370012.69,0.0,1166833.6430249056
TX-15,30,2022-07-26,10495069.985172762,-1784176.02,0.0,10495069.985172762
TX-28,30,2022-07-26,339844.094791973,-245377.08999999985,0.0,339844.094791973
VA-02,30,2022-07-26,952674.2485828362,-8531960.1,280945.0,671729.2485828362
VA-07,30,2022-07-26,0.0,-7622281.550000001,423710.21999999974,-423710.21999999974
WA-08,30,2022-07-26,0.0,-8664309.84,685126.3499999996,-685126.3499999996
WI-01,30,2022-07-26,7464601.118992965,-502833.52999999997,30315.889999999956,7434285.228992965
WI-03,30,2022-07-26,9471331.548667986,-1255783.9700000002,101966.23999999976,9369365.308667986
AZ-01,31,2022-08-09,12029093.020373777,-1861137.52,0.0,12029093.020373777
AZ-02,31,2022-08-09,6315382.723493049,-3462533.2299999995,0.0,6315382.723493049
AZ-04,31,2022-08-09,1007335.1949887769,-4385162.32,0.0,1007335.1949887769
CA-09,31,2022-08-09,0.0,-7166829.63,0.0,0.0
CA-13,31,2022-08-09,5791219.921245139,-1690516.38,0.0,5791219.921245139
CA-22,31,2022-08-09,11774127.249476172,-2520805.21,0.0,11774127.249476172
CA-27,31,2022-08-09,11308906.160455495,-2807409.6399999997,0.0,11308906.160455495
CA-40,31,2022-08-09,13195969.618280478,-2674418.4699999997,0.0,13195969.618280478
CA-45,31,2022-08-09,9673973.109367505,-4057760.6300000004,0.0,9673973.109367505
CA-49,31,2022-08-09,2411025.552146307,-4398781.91,0.0,2411025.552146307
CO-07,31,2022-08-09,5524700.495509887,-2428803.56,0.0,5524700.495509887
CO-08,31,2022-08-09,2983462.5407651337,-3000226.02,0.0,2983462.5407651337
CT-02,31,2022-08-09,1079932.2460240652,-2056884.03,0.0,1079932.2460240652
CT-05,31,2022-08-09,794484.5144628296,-2454183.75,0.0,794484.5144628296
FL-07,31,2022-08-09,6220549.048258286,-218113.96999999997,0.0,6220549.048258286
FL-23,31,2022-08-09,1336061.3554840602,-705254.01,474910.77,861150.5854840602
FL-27,31,2022-08-09,10523917.04046488,-283293.57999999984,325387.89000000013,10198529.15046488
FL-28,31,2022-08-09,3304489.8758510286,-113078.93,0.0,3304489.8758510286
IA-03,31,2022-08-09,1623144.3289815634,-5359216.1899999995,0.0,1623144.3289815634
IL-13,31,2022-08-09,2859352.121661238,-2759259.81,0.0,2859352.121661238
IL-17,31,2022-08-09,7454579.9439022,-2499066.73,0.0,7454579.9439022
KS-03,31,2022-08-09,438401.65749148,-6453391.02,0.0,438401.65749148
MD-06,31,2022-08-09,0.0,-10917590.11,0.0,0.0
ME-02,31,2022-08-09,988859.1635754518,-4494899.640000001,0.0,988859.1635754518
MI-03,31,2022-08-09,8867711.285291456,-3376657.25,0.0,8867711.285291456
MI-07,31,2022-08-09,0.0,-9442726.75,0.0,0.0
MI-08,31,2022-08-09,1606753.9300280772,-5018894.57,0.0,1606753.9300280772
MN-02,31,2022-08-09,1877365.9279359914,-7132441.59,0.0,1877365.9279359914
NC-01,31,2022-08-09,8155752.04083187,-1061464.73,0.0,8155752.04083187
NC-13,31,2022-08-09,11283989.786845613,-2319795.9299999997,0.0,11283989.786845613
NE-02,31,2022-08-09,8494637.723459736,-2153415.46,0.0,8494637.723459736
NH-01,31,2022-08-09,1196125.7911760649,-4376964.99,0.0,1196125.7911760649
NH-02,31,2022-08-09,0.0,-4262506.17,0.0,0.0
NJ-07,31,2022-08-09,2181801.03510081,-7251462.27,0.0,2181801.03510081
NM-01,31,2022-08-09,4515368.613400547,-758280.8500000001,0.0,4515368.613400547
NM-02,31,2022-08-09,6623884.7033472005,-2990772.2699999996,10000.0,6613884.7033472005
NV-03,31,2022-08-09,1352946.598727337,-4463323.670000001,10943.55999999959,1342003.0387273375
NY-03,31,2022-08-09,2615779.179069041,-360555.6799999997,0.0,2615779.179069041
NY-04,31,2022-08-09,2354449.640168726,-1262506.1800000002,296141.6399999999,2058308.000168726
NY-17,31,2022-08-09,0.0,-4249773.7700000005,584435.1200000001,-584435.1200000001
NY-18,31,2022-08-09,4118840.8682038356,-3365019.2199999997,793060.79,3325780.0782038355
NY-19,31,2022-08-09,1872321.7657903535,155707.04000000004,0.0,1872321.7657903535
NY-22,31,2022-08-09,4165301.655713636,-2185214.43,233178.47999999998,3932123.175713636
OH-01,31,2022-08-09,5289527.84732593,-2314678.3499999996,7500.0,5282027.84732593
OH-09,31,2022-08-09,1743997.8586011957,-2914610.11,0.0,1743997.8586011957
OH-13,31,2022-08-09,4965336.878630847,-2097886.2800000003,0.0,4965336.878630847
OR-04,31,2022-08-09,9160340.716602264,-1636902.6900000002,0.0,9160340.716602264
OR-05,31,2022-08-09,1799946.7779306304,25583.03000000026,0.0,1799946.7779306304
OR-06,31,2022-08-09,6743243.420999331,-2349333.73,0.0,6743243.420999331
PA-01,31,2022-08-09,9584733.334789451,-679107.13,0.0,9584733.334789451
PA-07,31,2022-08-09,2644728.072033382,-5822223.0600000005,0.0,2644728.072033382
PA-08,31,2022-08-09,3099261.283320536,-4449607.33,0.0,3099261.283320536
PA-17,31,2022-08-09,0.0,-7086934.68,0.0,0.0
RI-02,31,2022-08-09,1066179.4346808428,-3370012.69,0.0,1066179.4346808428
TX-15,31,2022-08-09,10511097.073981145,-1784176.02,0.0,10511097.073981145
TX-28,31,2022-08-09,202341.827304638,-245377.08999999985,0.0,202341.827304638
VA-02,31,2022-08-09,959127.5419864189,-8531960.1,0.0,959127.5419864189
VA-07,31,2022-08-09,0.0,-7622281.550000001,0.0,0.0
WA-08,31,2022-08-09,1.862645149230957e-09,-8664309.84,0.0,1.862645149230957e-09
WI-01,31,2022-08-09,7294747.71435711,-502833.52999999997,0.0,7294747.71435711
WI-03,31,2022-08-09,9240553.120107105,-1255783.9700000002,0.0,9240553.120107105
AZ-01,32,2022-08-23,11944251.187582016,-1861137.52,0.0,11944251.187582016
AZ-02,32,2022-08-23,6273935.670583975,-3462533.2299999995,0.0,6273935.670583975
AZ-04,32,2022-08-23,991237.0360854957,-4385162.32,0.0,991237.0360854957
CA-09,32,2022-08-23,1.862645149230957e-09,-7166829.63,0.0,1.862645149230957e-09
CA-13,32,2022-08-23,5766457.093695076,-1690516.38,0.0,5766457.093695076
CA-22,32,2022-08-23,11690330.182052782,-2520805.21,0.0,11690330.182052782
CA-27,32,2022-08-23,11221225.781220559,-2807409.6399999997,0.0,11221225.781220559
CA-40,32,2022-08-23,13097158.999936141,-2674418.4699999997,0.0,13097158.999936141
CA-45,32,2022-08-23,9590024.833049968,-4057760.6300000004,0.0,9590024.833049968
CA-49,32,2022-08-23,2389829.3417359916,-4398781.91,0.0,2389829.3417359916
CO-07,32,2022-08-23,5477541.620969376,-2428803.56,0.0,5477541.620969376
CO-08,32,2022-08-23,2946963.936671991,-3000226.02,0.0,2946963.936671991
CT-02,32,2022-08-23,1070191.4646163085,-2056884.03,0.0,1070191.4646163085
CT-05,32,2022-08-23,783067.1103237709,-2453889.6300000004,294.1199999996461,782772.9903237713
FL-07,32,2022-08-23,6188373.544022711,-218113.96999999997,0.0,6188373.544022711
FL-23,32,2022-08-23,1319404.902473124,-705254.01,0.0,1319404.902473124
FL-27,32,2022-08-23,10452586.150031978,-283293.57999999984,0.0,10452586.150031978
FL-28,32,2022-08-23,3285363.8320686975,-113078.93,0.0,3285363.8320686975
IA-03,32,2022-08-23,1595532.8117901143,-5359216.1899999995,0.0,1595532.8117901143
IL-13,32,2022-08-23,2821685.213390676,-2759259.81,0.0,2821685.213390676
IL-17,32,2022-08-23,7395460.50958962,-2499066.73,0.0,7395460.50958962
KS-03,32,2022-08-23,411666.61617567856,-6453391.02,0.0,411666.61617567856
MD-06,32,2022-08-23,0.0,-10917590.11,0.0,0.0
ME-02,32,2022-08-23,960942.5564244045,-4494899.640000001,0.0,960942.5564244045
MI-03,32,2022-08-23,8795253.903316438,-3376657.25,0.0,8795253.903316438
MI-07,32,2022-08-23,0.0,-9442726.75,0.0,0.0
MI-08,32,2022-08-23,1584210.7320693163,-4753933.87,264960.7000000002,1319250.0320693161
MN-02,32,2022-08-23,1850149.5940968953,-7132441.59,0.0,1850149.5940968953
NC-01,32,2022-08-23,8099087.738878536,-1061464.73,0.0,8099087.738878536
NC-13,32,2022-08-23,11199074.731992096,-2319795.9299999997,0.0,11199074.731992096
NE-02,32,2022-08-23,8426973.538987331,-2153415.46,0.0,8426973.538987331
NH-01,32,2022-08-23,1177366.988412097,-4376964.99,0.0,1177366.988412097
NH-02,32,2022-08-23,1.862645149230957e-09,-4262506.17,0.0,1.862645149230957e-09
NJ-07,32,2022-08-23,2149349.588663738,-7251462.27,0.0,2149349.588663738
NM-01,32,2022-08-23,4470007.61469434,-758280.8500000001,0.0,4470007.61469434
NM-02,32,2022-08-23,7232239.787702018,-2990478.15,294.1199999996461,7231945.667702019
NV-03,32,2022-08-23,2939374.2153494544,-4445804.28,17519.390000000596,2921854.825349454
NY-03,32,2022-08-23,2598111.2464200803,-360555.6799999997,0.0,2598111.2464200803
NY-04,32,2022-08-23,2331307.586852294,-1262506.1800000002,0.0,2331307.586852294
NY-17,32,2022-08-23,0.0,-4249773.7700000005,0.0,0.0
NY-18,32,2022-08-23,4068829.2485684734,-3365019.2199999997,0.0,4068829.2485684734
NY-19,32,2022-08-23,1847862.4674667986,155707.04000000004,0.0,1847862.4674667986
NY-22,32,2022-08-23,4124793.6263774983,-2185214.43,0.0,4124793.6263774983
OH-01,32,2022-08-23,5244609.678304041,-2314678.3499999996,0.0,5244609.678304041
OH-09,32,2022-08-23,1725088.8296812233,-2903945.42,10664.689999999944,1714424.1396812233
OH-13,32,2022-08-23,4923572.830561554,-2097886.2800000003,0.0,4923572.830561554
OR-04,32,2022-08-23,9094411.71691353,-1636902.6900000002,0.0,9094411.71691353
OR-05,32,2022-08-23,1782366.0500081573,25583.03000000026,0.0,1782366.0500081573
OR-06,32,2022-08-23,6686589.321627479,-2349333.73,0.0,6686589.321627479
PA-01,32,2022-08-23,9523816.161198365,-679107.13,0.0,9523816.161198365
PA-07,32,2022-08-23,2615681.574903113,-5821752.47,470.5900000007823,2615210.984903112
PA-08,32,2022-08-23,3071537.6221806956,-4449607.33,0.0,3071537.6221806956
PA-17,32,2022-08-23,0.0,-7086934.68,0.0,0.0
RI-02,32,2022-08-23,1038821.7119725794,-3370012.69,0.0,1038821.7119725794
TX-15,32,2022-08-23,10437387.072616687,-1784176.02,0.0,10437387.072616687
TX-28,32,2022-08-23,165029.20736539084,-245377.08999999985,0.0,165029.20736539084
VA-02,32,2022-08-23,924558.5533684157,-8531960.1,0.0,924558.5533684157
VA-07,32,2022-08-23,0.0,-7622281.550000001,0.0,0.0
WA-08,32,2022-08-23,0.0,-8664309.84,0.0,0.0
WI-01,32,2022-08-23,7248623.495672008,-502833.52999999997,0.0,7248623.495672008
WI-03,32,2022-08-23,9177843.499288913,-1255783.9700000002,0.0,9177843.499288913
AZ-01,33,2022-09-06,11564060.456983268,-1861137.52,0.0,11564060.456983268
AZ-02,33,2022-09-06,7735358.946950642,-3462533.2299999995,0.0,7735358.946950642
AZ-04,33,2022-09-06,919084.3450366668,-4385162.32,0.0,919084.3450366668
CA-09,33,2022-09-06,0.0,-7166829.63,0.0,0.0
CA-13,33,2022-09-06,5562280.656111019,-1690516.38,0.0,5562280.656111019
CA-22,33,2022-09-06,11314806.840702346,-1272770.1500000001,1248035.0599999998,10066771.780702345
CA-27,33,2022-09-06,10828424.987926558,-2807409.6399999997,0.0,10828424.987926558
CA-40,33,2022-09-06,12654817.231962055,-2674418.4699999997,0.0,12654817.231962055
CA-45,33,2022-09-06,9213914.4101635,-4057760.6300000004,0.0,9213914.4101635
CA-49,33,2022-09-06,2294553.348093518,-4398781.91,0.0,2294553.348093518
CO-07,33,2022-09-06,5266365.390692707,-2428803.56,0.0,5266365.390692707
CO-08,33,2022-09-06,2803795.008573775,-3000226.02,0.0,2803795.008573775
CT-02,33,2022-09-06,1026386.158737266,-2056884.03,0.0,1026386.158737266
CT-05,33,2022-09-06,731732.3643152514,-1421941.9100000001,1031947.7200000002,-300215.35568474885
FL-07,33,2022-09-06,6043943.476233775,-218113.96999999997,0.0,6043943.476233775
FL-23,33,2022-09-06,1244839.2555632454,-705254.01,0.0,1244839.2555632454
FL-27,33,2022-09-06,10447752.240361871,-283293.57999999984,0.0,10447752.240361871
FL-28,33,2022-09-06,3199750.222635095,-113078.93,0.0,3199750.222635095
IA-03,33,2022-09-06,2703238.5662252437,-5359216.1899999995,0.0,2703238.5662252437
IL-13,33,2022-09-06,2652930.14580615,-2759259.81,0.0,2652930.14580615
IL-17,33,2022-09-06,7130592.8332312815,-2499066.73,0.0,7130592.8332312815
KS-03,33,2022-09-06,291581.08845558483,-6453391.02,0.0,291581.08845558483
MD-06,33,2022-09-06,0.0,-10917590.11,0.0,0.0
ME-02,33,2022-09-06,835781.9455170557,-4494899.640000001,0.0,835781.9455170557
MI-03,33,2022-09-06,8470650.624589115,-3009551.25,367106.0,8103544.624589115
MI-07,33,2022-09-06,3648135.243744986,-8322389.47,1120337.2800000003,2527797.963744986
MI-08,33,2022-09-06,1482760.1407079445,-4450649.890000001,303283.9799999995,1179476.160707945
MN-02,33,2022-09-06,1727843.6752762552,-7132441.59,0.0,1727843.6752762552
NC-01,33,2022-09-06,7858329.829916525,-1061464.73,0.0,7858329.829916525
NC-13,33,2022-09-06,10817260.81312893,-2319795.9299999997,0.0,10817260.81312893
NE-02,33,2022-09-06,8123773.837596896,-1896701.46,256714.0,7867059.837596896
NH-01,33,2022-09-06,1859506.4787251297,-4041992.29,334972.7000000002,1524533.7787251296
NH-02,33,2022-09-06,0.0,-3878776.0100000002,383730.1599999997,-383730.1599999997
NJ-07,33,2022-09-06,2003380.3122927882,-7251462.27,0.0,2003380.3122927882
NM-01,33,2022-09-06,4266990.17882208,-758280.8500000001,0.0,4266990.17882208
NM-02,33,2022-09-06,7504020.106576411,-2664462.76,326015.39000000013,7178004.71657641
NV-03,33,2022-09-06,3129496.562771773,-4422391.300000001,23412.979999999516,3106083.5827717735
NY-03,33,2022-09-06,2518653.7632488725,-360555.6799999997,0.0,2518653.7632488725
NY-04,33,2022-09-06,2227505.0636943043,-1262506.1800000002,0.0,2227505.0636943043
NY-17,33,2022-09-06,0.0,-4249773.7700000005,0.0,0.0
NY-18,33,2022-09-06,3844901.0102764126,-2955924.0,409095.21999999974,3435805.790276413
NY-19,33,2022-09-06,1737982.3051072368,155707.04000000004,0.0,1737982.3051072368
NY-22,33,2022-09-06,3943425.960215598,-2185214.43,0.0,3943425.960215598
OH-01,33,2022-09-06,5142140.98336467,-2314678.3499999996,0.0,5142140.98336467
OH-09,33,2022-09-06,1641839.4523955174,-2891865.42,12080.0,1629759.4523955174
OH-13,33,2022-09-06,4841794.823689375,-2097886.2800000003,0.0,4841794.823689375
OR-04,33,2022-09-06,8799074.013697973,-1636902.6900000002,0.0,8799074.013697973
OR-05,33,2022-09-06,1702851.4693523617,25583.03000000026,0.0,1702851.4693523617
OR-06,33,2022-09-06,6432777.817114288,-2349333.73,0.0,6432777.817114288
PA-01,33,2022-09-06,9250938.667041149,-676551.1699999999,2555.960000000079,9248382.707041148
PA-07,33,2022-09-06,2485150.4066759935,-5110185.85,711566.6200000001,1773583.7866759934
PA-08,33,2022-09-06,2938889.27689398,-4437272.789999999,12334.540000000969,2926554.736893979
PA-17,33,2022-09-06,0.0,-6744076.67,342858.0099999998,-342858.0099999998
RI-02,33,2022-09-06,1772367.0584179126,-2773536.58,596476.1099999999,1175890.9484179127
