district_id,cook_rating,actual_m,forecast_m,model_m,cook_m,uniform_m,p_win,delta_m,rank
IN-06,Safe R,0.030400379999999998,0.15528569335197615,0.00020675468864810682,0.07468162439238722,1.2206028932949309,0.0004900726016889912,-0.03019362531135189,278
OH-06,Safe R,0.03127281,0.15615812335197612,0.0013124605346967,0.07468162439238722,1.2206028932949309,0.0018637453530728724,-0.029960349465303297,279
TX-14,Safe R,0.031761489999999996,0.15664680335197612,0.001934980454131317,0.07468162439238722,1.2206028932949309,0.0025008769944235877,-0.029826509545868678,280
PA-16,Safe R,0.03423404,0.15911935335197613,0.0046399987378190274,0.07468162439238722,1.2206028932949309,0.004681185102283536,-0.029594041262180973,281
AL-03,Safe R,0.02889983,0.15378514335197613,6.087898894787941e-05,0.07468162439238722,1.2206028932949309,0.00022142688307366312,-0.028838951011052123,282
TN-03,Safe R,0.027465550000000002,0.15235086335197615,0.00036157842288068786,0.07468162439238722,1.2206028932949309,0.0007619469946215754,-0.027103971577119315,283
FL-03,Safe R,0.02987336,0.15475867335197616,0.003568549506070667,0.07468162439238722,1.2206028932949309,0.004066332598887949,-0.026304810493929333,284
OH-08,Safe R,0.03367295,0.15855826335197612,0.0077599836003769745,0.07468162439238722,1.2206028932949309,0.007036378305811859,-0.025912966399623025,285
CA-25,Likely D,1.24015198,1.680028320589777,1.2142777031437721,2.115979357784305,1.2206028932949309,0.8938432517715877,-0.025874276856227896,286
NJ-04,Safe R,0.02898878,0.15387409335197613,0.005466294326153773,0.07468162439238722,1.2206028932949309,0.005872767585644294,-0.023522485673846225,287
GA-08,Safe R,0.02400284,0.14888815335197614,0.0006121741624241913,0.07468162439238722,1.2206028932949309,0.0011993861285176791,-0.02339066583757581,288
MS-04,Safe R,0.0228635,0.14774881335197612,2.295400053461708e-05,0.07468162439238722,1.2206028932949309,0.00013032181915149593,-0.022840545999465382,289
AZ-08,Safe R,0.04086285,0.16574816335197615,0.01808845009943435,0.07468162439238722,1.2206028932949309,0.011839903473305524,-0.02277439990056565,290
SC-03,Safe R,0.02311351,0.14799882335197614,0.0005093324390991875,0.07468162439238722,1.2206028932949309,0.001077368173277942,-0.02260417756090081,291
MO-07,Safe R,0.022134400000000002,0.14701971335197614,2.9652721440907045e-06,0.07468162439238722,1.2206028932949309,5.2191138782654614e-05,-0.022131434727855913,292
TX-19,Safe R,0.0208109,0.14569621335197613,4.107630670321668e-06,0.07468162439238722,1.2206028932949309,6.413175859617082e-05,-0.02080679236932968,293
TX-01,Safe R,0.018892129999999997,0.14377744335197615,0.0,0.07468162439238722,1.2206028932949309,1.3603789805277838e-05,-0.018892129999999997,294
MI-01,Safe R,0.30125672,0.4261420333519761,0.28261928622518,0.07468162439238722,1.2206028932949309,0.030093152929567712,-0.018637433774819967,295
TX-17,Safe R,0.019017759999999998,0.14390307335197614,0.0011109672253535319,0.07468162439238722,1.2206028932949309,0.002163212690008101,-0.017906792774646466,296
LA-03,Safe R,0.01774885,0.14263416335197615,9.218614956571036e-05,0.07468162439238722,1.2206028932949309,0.0003449057398075997,-0.01765666385043429,297
OH-14,Safe R,0.01951499,0.14440030335197612,0.002587881761473243,0.07468162439238722,1.2206028932949309,0.0040705059634084965,-0.016927108238526757,298
TX-08,Safe R,0.01662143,0.14150674335197613,1.957468428591528e-05,0.07468162439238722,1.2206028932949309,0.00014191381733476727,-0.016601855315714086,299
TX-05,Safe R,0.01698871,0.14187402335197613,0.0004352381914035759,0.07468162439238722,1.2206028932949309,0.0011034011958784508,-0.016553471808596426,300
FL-11,Likely R,0.021490139999999998,0.4631864889850137,0.005296593821769638,0.3734081219619361,1.2206028932949309,0.008230886262401472,-0.01619354617823036,301
AL-04,Safe R,0.01462354,0.13950885335197613,0.0,0.07468162439238722,1.2206028932949309,1.018609534280768e-06,-0.01462354,302
MT-02,Safe R,0.014573,0.13945831335197614,1.4057709718699697e-05,0.07468162439238722,1.2206028932949309,0.00010226322091452895,-0.014558942290281299,303
SC-02,Safe R,0.02778168,0.15266699335197612,0.01403423066813431,0.07468162439238722,1.2206028932949309,0.012154543830523376,-0.01374744933186569,304
TX-04,Safe R,0.014185040000000001,0.13907035335197615,0.0004647463092599555,0.07468162439238722,1.2206028932949309,0.021877190641128422,-0.013720293690740046,305
IN-04,Safe R,0.013514140000000001,0.13839945335197615,0.00016059262443270927,0.07468162439238722,1.2206028932949309,0.0005858794270610498,-0.013353547375567291,306
GA-12,Likely R,0.02453591,0.46623225898501364,0.011558767945754339,0.3734081219619361,1.2206028932949309,0.011259843493130108,-0.012977142054245662,307
TX-27,Safe R,0.12866489,0.25355020335197614,0.11620031437393867,0.07468162439238722,1.2206028932949309,0.024086410277074824,-0.012464575626061333,308
OH-04,Safe R,0.01240317,0.13728848335197613,0.0,0.07468162439238722,1.2206028932949309,5.448227587733132e-07,-0.01240317,309
WI-05,Safe R,0.011590399999999999,0.1364757133519761,9.11407863972272e-05,0.07468162439238722,1.2206028932949309,0.00040456518272963623,-0.011499259213602772,310
WY-00,Safe R,0.01121412,0.13609943335197613,4.8772258678582146e-08,0.07468162439238722,1.2206028932949309,1.781564616755528e-05,-0.011214071227741321,311
OH-05,Safe R,0.010769889999999999,0.13565520335197612,3.7249983948546286e-05,0.07468162439238722,1.2206028932949309,0.0002159144798428684,-0.010732640016051453,312
TX-12,Safe R,0.010556150000000002,0.13544146335197613,0.00017089188986898988,0.07468162439238722,1.2206028932949309,0.0006859705398087091,-0.010385258110131012,313
FL-18,Safe R,0.01075581,0.13564112335197612,0.0009993019192782067,0.07468162439238722,1.2206028932949309,0.002799773144357293,-0.009756508080721793,314
NH-02,Lean D,1.25299778,1.9942246234853114,1.243376220587685,1.7425712358223686,1.2206028932949309,0.9064567331587348,-0.009621559412315017,315
AR-04,Safe R,0.0056279799999999994,0.13051329335197612,0.0,0.07468162439238722,1.2206028932949309,0.09786263985210941,-0.0056279799999999994,316
MI-09,Safe R,0.00326207,0.12814738335197615,9.094947017729282e-19,0.07468162439238722,1.2206028932949309,1.0370721363762091e-07,-0.0032620699999999993,317
